id,grade,annual_income,short_employee,emp_length_num,home_ownership,Debt-To-Income Ratio,purpose,term,last_delinq_none,last_major_derog_none,revol_util,total_rec_late_fee,od_ratio,bad_loan,annual_income_log
6826269,F,65000,0,11,MORTGAGE,15.03,other,60 months,0,missing,42.0,0.0,0.728602412,0,11.082157933374816
6709050,F,90000,0,4,RENT,8.94,debt_consolidation,60 months,0,missing,90.1,0.0,0.466887123,1,11.407576060361786
7620054,E,82000,0,11,OWN,12.8,debt_consolidation,60 months,0,missing,62.2,0.0,0.644905219,0,11.314486721293981
7628144,A,78000,0,11,MORTGAGE,14.57,debt_consolidation,36 months,1,missing,9.0,0.0,0.417839449,0,11.264476926102367
7372695,C,66000,0,7,MORTGAGE,16.19,debt_consolidation,60 months,1,missing,64.4,0.0,0.882746917,1,11.097425172408931
7615834,E,35000,0,3,OWN,22.15,debt_consolidation,36 months,1,missing,72.6,0.0,0.823033888,1,10.463131911491967
7619852,C,80000,1,0,MORTGAGE,23.45,debt_consolidation,60 months,0,missing,65.3,0.0,0.213114391,0,11.289794413577894
7629720,A,225000,0,11,MORTGAGE,14.08,house,36 months,1,missing,14.7,0.0,0.407246969,0,12.323860125621126
7629555,C,49500,0,11,OWN,13.84,other,36 months,0,missing,24.6,0.0,0.977970153,0,10.809748150372926
7505996,C,35000,1,1,RENT,27.51,credit_card,36 months,0,missing,47.9,0.0,0.778068344,0,10.463131911491967
7619856,C,105000,0,8,RENT,15.87,debt_consolidation,36 months,1,missing,32.4,0.0,0.110805675,0,11.561725152903833
7629662,C,118000,0,3,RENT,11.72,debt_consolidation,36 months,0,missing,82.1,0.0,0.699385392,0,11.678448377988165
7636017,D,35000,0,3,OWN,23.66,debt_consolidation,36 months,0,missing,43.1,0.0,0.160029222,1,10.463131911491967
7629722,C,46300,0,11,RENT,20.81,debt_consolidation,36 months,1,missing,97.5,35.48,0.53361036,1,10.742918838113225
7629724,B,50000,0,11,MORTGAGE,28.18,credit_card,36 months,0,missing,23.8,0.0,0.16995703,0,10.819798284210286
7619901,C,58000,0,11,MORTGAGE,12.23,debt_consolidation,60 months,1,missing,83.5,0.0,0.690725199,0,10.968215530759236
7629821,B,125000,1,1,RENT,5.22,debt_consolidation,36 months,0,missing,67.3,0.0,0.148649515,0,11.736077016252437
7629876,F,138000,0,9,RENT,16.05,other,60 months,1,missing,74.9,0.0,0.156467782,0,11.835016210489899
7669852,B,57000,0,11,MORTGAGE,19.37,debt_consolidation,36 months,0,missing,53.9,0.0,0.378083989,0,10.950824090522445
7649995,B,35000,1,1,RENT,23.11,credit_card,36 months,0,missing,35.0,16.58,0.604818166,0,10.463131911491967
7659739,D,35000,0,7,RENT,22.66,major_purchase,36 months,0,missing,69.3,0.0,0.856455852,0,10.463131911491967
7669975,C,275000,0,6,MORTGAGE,8.54,debt_consolidation,36 months,1,missing,49.9,0.0,0.163837827,0,12.524530013005734
7669859,B,70000,0,5,MORTGAGE,13.85,debt_consolidation,36 months,1,missing,61.2,0.0,0.438561459,0,11.156264806643742
7639833,A,49500,0,4,MORTGAGE,4.93,debt_consolidation,36 months,1,1.0,10.5,0.0,0.646177048,0,10.809748150372926
7649816,D,40000,0,11,RENT,15.42,credit_card,36 months,0,missing,94.3,0.0,0.246444789,0,10.596659732783579
7645383,E,175000,0,8,RENT,21.29,debt_consolidation,60 months,0,missing,76.6,0.0,0.094575517,1,12.07254696717504
7650105,D,92000,0,11,MORTGAGE,10.15,vacation,36 months,1,missing,29.3,0.0,0.578965449,0,11.429554725537322
7658795,B,40000,1,0,MORTGAGE,27.18,home_improvement,36 months,0,missing,76.5,0.0,0.427247788,0,10.596659732783579
7659055,C,68052,0,11,MORTGAGE,22.71,credit_card,36 months,0,missing,53.0,0.0,0.090257221,0,11.128042092339335
7639864,C,70000,1,1,RENT,13.2,debt_consolidation,36 months,0,missing,86.9,0.0,0.760191945,0,11.156264806643742
7639884,C,49000,0,11,MORTGAGE,3.67,credit_card,36 months,0,missing,23.3,0.0,0.684516422,0,10.799595985047786
7670005,B,98000,0,11,MORTGAGE,32.1,credit_card,36 months,1,missing,89.5,0.0,0.345386984,0,11.49273296168228
7650023,C,72000,0,11,MORTGAGE,10.4,credit_card,36 months,0,missing,89.8,0.0,0.048518316,0,11.184435286790631
7654819,C,65000,0,11,RENT,22.43,debt_consolidation,60 months,1,missing,79.9,0.0,0.278027527,1,11.082157933374816
7669778,E,64000,0,6,RENT,8.44,debt_consolidation,60 months,1,missing,70.9,0.0,0.32530914,0,11.06665398721974
7659904,D,40000,0,7,RENT,29.63,debt_consolidation,36 months,1,missing,55.0,0.0,0.56175776,1,10.596659732783579
7668514,C,50000,1,1,RENT,26.69,small_business,60 months,1,missing,51.4,0.0,0.380629464,1,10.819798284210286
7669899,C,50000,0,11,MORTGAGE,23.3,home_improvement,36 months,0,missing,51.2,0.0,0.022674065,0,10.819798284210286
7649836,D,32000,1,0,MORTGAGE,27.98,home_improvement,36 months,0,missing,59.9,0.0,0.133731913,0,10.373522431293592
7650060,E,65000,0,11,MORTGAGE,24.39,debt_consolidation,60 months,1,missing,90.0,0.0,0.355072781,0,11.082157933374816
7638702,D,92900,0,9,MORTGAGE,16.71,debt_consolidation,60 months,0,missing,79.5,0.0,0.023738734,1,11.439289689006644
7660027,A,89000,0,4,OWN,23.07,debt_consolidation,36 months,1,missing,37.8,0.0,0.864987108,0,11.39640288460621
7704779,A,58799,0,11,MORTGAGE,13.51,credit_card,36 months,0,missing,46.8,0.0,0.886721441,0,10.981897133886719
7659686,B,150000,1,1,RENT,5.71,debt_consolidation,36 months,0,missing,44.1,0.0,0.679475254,0,11.918397239722838
7684821,A,51000,0,11,RENT,20.97,debt_consolidation,36 months,1,missing,5.6,0.0,0.637188377,0,10.839600519357369
7694739,C,315000,0,10,MORTGAGE,7.93,home_improvement,36 months,1,missing,43.7,0.0,0.0227106,0,12.660331092405906
7659636,D,68000,0,9,RENT,26.38,debt_consolidation,60 months,1,missing,87.7,0.0,0.025780746,0,11.127277689932466
7069846,B,70000,0,6,RENT,12.91,debt_consolidation,36 months,1,missing,52.9,0.0,0.509335311,0,11.156264806643742
7102491,E,90000,0,11,MORTGAGE,7.29,debt_consolidation,60 months,0,missing,85.6,0.0,0.413645241,0,11.407576060361786
7659350,B,49000,0,5,MORTGAGE,13.76,credit_card,60 months,1,missing,19.5,0.0,0.867400554,0,10.799595985047786
7343108,A,38000,1,1,RENT,5.65,debt_consolidation,36 months,1,missing,16.6,0.0,0.35008979,0,10.545367754151743
7604851,B,49000,0,11,RENT,17.96,credit_card,36 months,1,missing,73.1,0.0,0.451290519,0,10.799595985047786
7714599,B,85000,0,11,RENT,7.33,debt_consolidation,36 months,0,missing,15.6,0.0,0.865335431,0,11.350418300109132
7639947,C,65000,0,7,MORTGAGE,18.3,debt_consolidation,36 months,1,missing,90.6,0.0,0.628856363,0,11.082157933374816
7674650,C,89000,0,11,RENT,4.15,debt_consolidation,36 months,0,missing,53.0,0.0,0.4347025,0,11.39640288460621
7694841,B,75000,0,11,MORTGAGE,12.02,debt_consolidation,36 months,0,missing,36.0,0.0,0.774075266,0,11.225256725762893
7629914,E,50000,0,9,MORTGAGE,31.66,credit_card,60 months,0,missing,79.3,0.0,0.884565849,1,10.819798284210286
7619079,E,36000,0,9,RENT,12.3,vacation,36 months,1,missing,44.0,0.0,0.048783258,0,10.491301994830229
7619577,B,57000,0,11,MORTGAGE,23.22,credit_card,36 months,0,missing,42.4,0.0,0.795959817,1,10.950824090522445
7704691,C,80000,0,7,RENT,13.98,debt_consolidation,36 months,0,missing,68.4,0.0,0.542903942,0,11.289794413577894
7704594,D,26000,0,2,RENT,5.4,debt_consolidation,36 months,1,missing,56.4,0.0,0.579410549,1,10.165890277802454
7370625,F,30000,0,11,RENT,13.48,debt_consolidation,60 months,1,missing,81.8,0.0,0.119613872,1,10.308985993422082
7256551,B,70000,0,2,MORTGAGE,9.17,credit_card,36 months,1,missing,32.1,0.0,0.274975892,0,11.156264806643742
7684584,A,69000,0,6,MORTGAGE,10.71,debt_consolidation,36 months,0,missing,19.1,0.0,0.072449771,0,11.141876276228
7694692,C,55000,0,7,RENT,8.29,credit_card,36 months,0,missing,49.8,0.0,0.41088053,1,10.915106645867503
7714672,B,54500,1,0,MORTGAGE,7.55,credit_card,36 months,1,missing,81.5,0.0,0.433126493,0,10.905974329106854
7620107,A,148000,0,11,MORTGAGE,10.29,debt_consolidation,36 months,1,missing,33.6,0.0,0.972360023,0,11.904974309480183
7441319,B,75000,0,3,MORTGAGE,27.66,debt_consolidation,36 months,1,missing,29.7,0.0,0.934822616,0,11.225256725762893
7660080,F,55000,0,7,OWN,22.06,credit_card,60 months,1,missing,88.8,0.0,0.921350732,1,10.915106645867503
7072431,D,43000,0,2,RENT,6.06,debt_consolidation,36 months,1,missing,65.0,0.0,0.767344491,1,10.668978650219241
7704569,B,90000,0,11,MORTGAGE,7.15,debt_consolidation,36 months,1,missing,48.1,0.0,0.557093537,0,11.407576060361786
7646852,B,65000,0,11,MORTGAGE,16.71,credit_card,36 months,0,missing,68.3,0.0,0.500979646,0,11.082157933374816
7694576,C,39000,0,11,MORTGAGE,31.23,debt_consolidation,60 months,1,missing,72.7,0.0,0.90719359,0,10.571342565808699
7704651,G,72000,0,11,RENT,15.47,other,60 months,0,missing,66.9,0.0,0.755991763,0,11.184435286790631
7684579,C,65000,0,4,MORTGAGE,12.58,debt_consolidation,60 months,0,missing,43.8,0.0,0.203906417,0,11.082157933374816
7704743,B,95000,0,11,MORTGAGE,18.34,debt_consolidation,36 months,1,missing,75.8,0.0,0.572130525,0,11.461642696843066
7724691,E,39051,1,1,MORTGAGE,30.54,debt_consolidation,60 months,1,missing,72.5,0.0,0.076208487,0,10.572649370345562
7714790,C,43000,0,4,RENT,24.33,debt_consolidation,36 months,1,missing,93.4,0.0,0.537427485,0,10.668978650219241
7694926,B,85000,1,1,OWN,20.91,debt_consolidation,36 months,1,missing,51.1,0.0,0.909074072,0,11.350418300109132
7685122,E,85000,0,4,MORTGAGE,30.4,other,60 months,1,missing,36.1,0.0,0.385772221,0,11.350418300109132
6715760,E,53000,0,11,MORTGAGE,29.29,credit_card,60 months,1,missing,96.5,0.0,0.7116839,0,10.87806606028079
7657067,C,80000,0,11,MORTGAGE,17.6,debt_consolidation,36 months,1,missing,66.8,0.0,0.510308243,0,11.289794413577894
3595425,B,58000,0,11,RENT,30.58,debt_consolidation,60 months,1,missing,35.4,0.0,0.197542627,0,10.968215530759236
7627891,C,105211,0,9,RENT,15.51,debt_consolidation,60 months,1,1.0,78.8,0.0,0.382849536,0,11.5637326412215
7674856,C,52660,0,4,MORTGAGE,23.27,credit_card,36 months,1,missing,42.7,0.0,0.033667942,0,10.871630422615535
7685014,B,170000,0,3,RENT,4.25,debt_consolidation,36 months,0,missing,36.5,0.0,0.333089488,1,12.04355959836804
5940264,B,92000,0,4,RENT,11.77,credit_card,36 months,0,missing,66.9,0.0,0.316275538,0,11.429554725537322
7535566,D,97333,0,11,MORTGAGE,10.41,debt_consolidation,36 months,1,missing,48.3,0.0,0.342484472,0,11.485903641873922
7685106,A,36000,0,9,OWN,20.62,car,36 months,1,missing,2.7,0.0,0.824546965,0,10.491301994830229
7685033,D,33000,1,0,RENT,24.18,credit_card,36 months,1,missing,80.4,0.0,0.861124528,1,10.404293143019792
7694918,D,40000,0,11,RENT,18.69,debt_consolidation,36 months,0,missing,83.9,0.0,0.029506661,0,10.596659732783579
7685016,C,39385,1,0,MORTGAGE,29.71,debt_consolidation,36 months,1,missing,75.4,0.0,0.22202108,1,10.581165702192141
7062232,B,91000,0,2,MORTGAGE,13.33,debt_consolidation,36 months,1,missing,72.6,0.0,0.673178536,0,11.418625774449596
7382556,A,62000,0,11,RENT,6.71,debt_consolidation,36 months,0,missing,18.9,0.0,0.733369336,0,11.034905792929415
7705097,F,110000,0,3,MORTGAGE,20.57,credit_card,60 months,0,missing,66.8,0.0,0.69907409,1,11.608244735642321
7704940,B,35000,0,4,RENT,7.2,credit_card,36 months,0,missing,43.8,0.0,0.08255259,0,10.463131911491967
7714924,B,96085,0,6,RENT,12.54,debt_consolidation,36 months,1,missing,85.9,0.0,0.360827758,0,11.472998902764106
7724943,D,65000,0,11,MORTGAGE,26.97,credit_card,60 months,0,missing,42.5,0.0,0.698585361,1,11.082157933374816
7724798,D,110000,1,1,MORTGAGE,19.83,credit_card,60 months,0,missing,48.1,0.0,0.70136063,0,11.608244735642321
7705007,C,80000,0,3,RENT,20.16,debt_consolidation,36 months,1,missing,93.0,0.0,0.17455591,0,11.289794413577894
7725036,D,41000,0,11,MORTGAGE,20.57,debt_consolidation,36 months,1,missing,55.7,18.02,0.59495017,1,10.62135173563291
7704931,C,55000,0,11,MORTGAGE,21.91,debt_consolidation,60 months,1,missing,69.5,0.0,0.474523301,0,10.915106645867503
7704956,B,65000,0,3,MORTGAGE,18.78,home_improvement,36 months,1,missing,50.2,0.0,0.554239869,0,11.082157933374816
6306382,C,70000,0,11,RENT,11.19,debt_consolidation,60 months,0,missing,25.7,0.0,0.147039303,0,11.156264806643742
7626850,B,85000,1,0,MORTGAGE,17.56,credit_card,36 months,1,missing,87.5,0.0,0.276138254,1,11.350418300109132
7638230,B,74400,0,11,MORTGAGE,24.18,debt_consolidation,36 months,0,missing,61.0,0.0,0.00627303,0,11.217224661591072
7594991,B,57000,0,3,MORTGAGE,4.15,credit_card,36 months,0,missing,41.8,0.0,0.87001936,0,10.950824090522445
4786818,D,91000,0,5,MORTGAGE,19.04,home_improvement,36 months,0,missing,81.0,0.0,0.242904161,0,11.418625774449596
7370715,D,27000,1,0,OWN,8.76,credit_card,36 months,1,missing,65.4,0.0,0.701821477,0,10.203629181337648
7715109,C,42000,1,0,MORTGAGE,19.56,other,36 months,0,missing,29.1,0.0,0.328052188,0,10.645448706505872
7725172,B,98020,0,11,MORTGAGE,9.72,debt_consolidation,36 months,0,missing,56.8,0.0,0.179862963,0,11.492937020411091
7684854,C,54000,0,11,MORTGAGE,33.24,debt_consolidation,60 months,0,missing,75.6,0.0,0.565933018,1,10.896757843893464
7674700,D,367000,0,6,MORTGAGE,18.15,debt_consolidation,36 months,0,missing,41.4,0.0,0.785809704,1,12.813119851828635
7715313,A,45000,1,1,MORTGAGE,14.67,debt_consolidation,36 months,1,missing,24.1,0.0,0.39280045,0,10.714439990727769
7695291,E,64000,1,1,OWN,20.22,major_purchase,60 months,1,missing,34.5,0.0,0.466269545,1,11.06665398721974
7675148,D,90000,0,3,MORTGAGE,13.6,debt_consolidation,36 months,0,missing,34.8,0.0,0.585284354,0,11.407576060361786
7695275,B,75000,0,4,MORTGAGE,6.37,debt_consolidation,36 months,1,missing,66.7,0.0,0.913178068,0,11.225256725762893
7685142,A,105000,0,9,MORTGAGE,11.45,debt_consolidation,36 months,1,missing,45.0,0.0,0.442070904,0,11.561725152903833
7715254,D,25000,1,1,RENT,27.41,debt_consolidation,36 months,1,missing,76.1,0.0,0.321374139,1,10.12667110305036
7657890,B,62000,1,0,OWN,11.86,debt_consolidation,36 months,1,missing,49.1,0.0,0.086544789,0,11.034905792929415
7685221,B,35000,0,11,MORTGAGE,12.55,credit_card,36 months,0,missing,47.7,0.0,0.642388211,1,10.463131911491967
7667614,F,78500,0,11,RENT,19.68,credit_card,60 months,0,missing,61.1,0.0,0.144096283,0,11.270866642542865
7640022,B,125000,0,11,MORTGAGE,7.68,debt_consolidation,36 months,0,missing,40.1,0.0,0.597743209,0,11.736077016252437
7705381,C,75000,0,4,MORTGAGE,2.43,debt_consolidation,60 months,0,missing,86.2,0.0,0.391176553,0,11.225256725762893
7705469,F,75000,0,11,RENT,24.83,credit_card,60 months,0,missing,89.5,0.0,0.371957681,0,11.225256725762893
7675223,C,60123,0,8,RENT,22.27,debt_consolidation,36 months,0,missing,92.7,0.0,0.202244416,0,11.004164375253117
7705339,D,45000,0,9,RENT,9.47,credit_card,36 months,1,missing,93.0,0.0,0.863023087,0,10.714439990727769
7685410,D,60389,0,11,MORTGAGE,3.95,debt_consolidation,36 months,1,missing,31.8,0.0,0.314079055,0,11.008578807301946
7675255,E,75000,0,11,MORTGAGE,19.78,credit_card,60 months,0,missing,28.1,0.0,0.527933593,0,11.225256725762893
7650137,C,40000,0,6,MORTGAGE,15.3,debt_consolidation,36 months,1,missing,6.9,0.0,0.833580459,0,10.596659732783579
7705228,C,75000,0,11,RENT,10.03,debt_consolidation,60 months,0,missing,43.0,0.0,0.230942656,0,11.225256725762893
7705442,B,113500,0,4,RENT,4.99,debt_consolidation,36 months,1,missing,42.3,0.0,0.470526384,0,11.63956692643747
7669700,C,30000,0,8,OWN,10.76,major_purchase,36 months,1,missing,58.2,0.0,0.16169426,1,10.308985993422082
7685287,B,50000,0,5,RENT,20.28,debt_consolidation,60 months,1,1.0,31.9,0.0,0.370033294,1,10.819798284210286
7725284,C,60000,0,5,MORTGAGE,6.72,debt_consolidation,36 months,1,missing,49.4,0.0,0.933339856,0,11.002116507732017
7705226,C,150000,0,6,OWN,6.65,credit_card,36 months,0,missing,83.4,0.0,0.041530378,0,11.918397239722838
6825931,D,35000,0,11,MORTGAGE,19.34,other,36 months,1,missing,89.6,0.0,0.277150149,1,10.463131911491967
7628957,D,83000,0,5,RENT,28.89,debt_consolidation,60 months,1,missing,49.6,0.0,0.585627146,0,11.326607934898927
4534635,C,50000,0,10,RENT,31.7,credit_card,36 months,1,missing,53.7,0.0,0.853205728,0,10.819798284210286
7636303,C,39973,0,4,MORTGAGE,11.89,other,60 months,1,missing,22.4,0.0,0.820418325,0,10.595984521754486
7668927,E,50000,0,10,RENT,7.49,debt_consolidation,60 months,0,missing,69.3,0.0,0.138165641,1,10.819798284210286
7099751,B,45000,0,3,RENT,23.2,debt_consolidation,36 months,0,missing,44.2,0.0,0.488507653,0,10.714439990727769
5855013,C,52500,0,8,RENT,11.04,credit_card,60 months,1,missing,94.9,0.0,0.684063316,0,10.868587496017359
7388600,A,97000,1,1,MORTGAGE,6.42,debt_consolidation,36 months,1,missing,1.6,0.0,0.895641398,0,11.48247656671073
7505295,A,170000,0,8,MORTGAGE,3.61,home_improvement,36 months,1,missing,8.5,0.0,0.919167972,0,12.04355959836804
7648056,B,120000,0,11,MORTGAGE,13.89,credit_card,36 months,1,missing,44.6,39.28,0.850554826,0,11.695255355062795
7450966,B,42000,0,11,MORTGAGE,18.63,debt_consolidation,36 months,1,missing,88.7,0.0,0.66644792,0,10.645448706505872
7685456,B,68000,0,4,MORTGAGE,9.72,debt_consolidation,36 months,0,missing,26.6,0.0,0.510905804,0,11.127277689932466
7685562,E,125000,0,2,MORTGAGE,18.88,debt_consolidation,60 months,1,missing,77.1,0.0,0.613499958,0,11.736077016252437
7705699,D,40560,0,3,OWN,15.62,major_purchase,36 months,1,missing,15.8,0.0,0.441922314,0,10.610562292793487
7704773,B,30000,0,4,RENT,21.2,credit_card,36 months,1,missing,48.6,0.0,0.261339496,1,10.308985993422082
7705617,E,57000,0,4,RENT,14.21,debt_consolidation,60 months,1,missing,71.6,0.0,0.407433054,0,10.950824090522445
7705731,D,40000,0,2,RENT,22.86,debt_consolidation,36 months,0,missing,43.1,30.0,0.807636921,1,10.596659732783579
7695435,B,27000,0,8,OWN,21.91,credit_card,36 months,0,missing,30.0,0.0,0.031774542,1,10.203629181337648
7695454,D,50000,0,3,MORTGAGE,16.7,other,36 months,1,missing,38.2,0.0,0.453595015,0,10.819798284210286
7705750,C,35000,0,4,RENT,7.34,debt_consolidation,36 months,1,missing,64.9,0.0,0.84474393,1,10.463131911491967
7695546,B,56000,0,10,RENT,9.71,other,36 months,1,missing,24.9,0.0,0.847635886,0,10.933124826700707
7715546,B,90000,0,7,MORTGAGE,12.89,debt_consolidation,36 months,0,missing,67.7,0.0,0.83921879,0,11.407576060361786
7715267,E,85000,0,4,MORTGAGE,31.37,credit_card,60 months,1,missing,60.9,0.0,0.81612459,1,11.350418300109132
7685518,C,18468,1,0,RENT,14.78,credit_card,36 months,1,missing,33.6,0.0,0.310375901,0,9.823848929875911
7705525,D,55000,0,11,RENT,24.15,credit_card,36 months,0,missing,69.3,0.0,0.846662066,1,10.915106645867503
7705737,B,240000,0,4,RENT,9.79,debt_consolidation,36 months,0,missing,48.4,0.0,0.05757066,0,12.388398368982115
7685718,C,95000,0,11,MORTGAGE,15.83,debt_consolidation,36 months,0,missing,81.1,0.0,0.424586335,0,11.461642696843066
7685274,B,30000,0,3,RENT,22.36,credit_card,36 months,0,missing,75.9,0.0,0.69134058,0,10.308985993422082
7685557,B,40000,0,11,MORTGAGE,9.78,debt_consolidation,36 months,0,missing,55.7,0.0,0.308628309,0,10.596659732783579
7725680,B,45000,0,11,MORTGAGE,7.39,debt_consolidation,60 months,1,missing,26.5,0.0,0.553991808,0,10.714439990727769
7725581,B,42000,0,11,MORTGAGE,4.74,debt_consolidation,36 months,0,missing,37.4,0.0,0.602808264,0,10.645448706505872
7715667,B,60000,0,6,RENT,11.82,major_purchase,36 months,1,missing,57.2,0.0,0.322759451,1,11.002116507732017
7715659,B,43000,0,7,RENT,17.22,debt_consolidation,36 months,1,missing,30.2,0.0,0.519542796,0,10.668978650219241
7695899,B,120000,0,11,MORTGAGE,8.51,debt_consolidation,36 months,0,missing,51.3,0.0,0.582625234,0,11.695255355062795
7695924,A,71800,0,6,MORTGAGE,32.51,debt_consolidation,36 months,1,missing,19.1,0.0,0.822885076,0,11.181653682515929
7594601,G,74000,0,8,RENT,33.18,credit_card,60 months,1,missing,68.5,0.0,0.668607283,1,11.211833885608513
7675760,D,84000,0,4,RENT,11.01,debt_consolidation,36 months,1,missing,58.3,0.0,0.237178591,0,11.338583982516495
7675782,B,85000,1,1,RENT,15.68,debt_consolidation,36 months,1,missing,62.8,0.0,0.702516287,0,11.350418300109132
7649769,C,56000,0,11,MORTGAGE,14.61,credit_card,60 months,0,missing,67.3,0.0,0.255288274,0,10.933124826700707
7674755,E,62000,0,5,MORTGAGE,10.95,debt_consolidation,60 months,0,missing,45.3,0.0,0.942511487,0,11.034905792929415
7685801,D,41000,0,11,MORTGAGE,3.66,credit_card,36 months,1,missing,48.2,0.0,0.839940263,0,10.62135173563291
7685918,C,96000,0,11,MORTGAGE,25.38,other,36 months,0,missing,44.6,0.0,0.559264901,0,11.472113887062386
7694993,B,43305,0,9,MORTGAGE,23.72,credit_card,36 months,1,missing,89.0,0.0,0.390114775,0,10.676046472520236
7504809,D,35000,0,3,RENT,10.56,small_business,36 months,1,missing,83.6,0.0,0.699744205,0,10.463131911491967
7667832,B,120000,0,4,MORTGAGE,12.65,debt_consolidation,36 months,0,missing,74.2,0.0,0.660577886,0,11.695255355062795
7619055,C,94000,0,11,MORTGAGE,20.76,debt_consolidation,60 months,0,missing,47.7,0.0,0.819130522,0,11.451060699493427
7675859,A,85514,0,4,RENT,5.42,house,36 months,0,missing,9.4,0.0,0.719986113,0,11.356447078133792
7685877,C,65000,0,11,MORTGAGE,4.1,debt_consolidation,36 months,0,missing,74.6,0.0,0.068926834,0,11.082157933374816
7675317,D,33000,0,11,MORTGAGE,26.22,other,36 months,1,missing,53.1,0.0,0.768069267,1,10.404293143019792
